location_id,is_location_exact,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,Rank
38290291,f,"Berlin, Berlin, Germany",Karlshorst,Karlshorst,Lichtenberg,Berlin,Berlin,10318,NULL,NULL,DE,Germany,52.48446,13.51211,3
38143646,t,"Berlin, Berlin, Germany",Karlshorst,Karlshorst,Lichtenberg,Berlin,Berlin,10318,NULL,NULL,DE,Germany,52.49229,13.5406,4
37386177,t,"Berlin, Berlin, Germany",Karlshorst,Karlshorst,Lichtenberg,Berlin,Berlin,10318,NULL,NULL,DE,Germany,52.47531,13.53413,5
35730968,t,"Berlin, Berlin, Germany",Karow,Karow,Pankow,Berlin,Berlin,13125,NULL,NULL,DE,Germany,52.61575,13.49266,1
34136640,f,"Berlin, Berlin, Germany",Karow,Karow,Pankow,Berlin,Berlin,13125,NULL,NULL,DE,Germany,52.62182,13.48433,2
34098919,f,"Berlin, Berlin, Germany",Karow,Karow,Pankow,Berlin,Berlin,13125,NULL,NULL,DE,Germany,52.62378,13.48555,3
33514056,t,"Berlin, Berlin, Germany",Karow,Karow,Pankow,Berlin,Berlin,13125,NULL,NULL,DE,Germany,52.6155,13.49165,4
31433214,t,"Berlin, Berlin, Germany",Karow,Karow,Pankow,Berlin,Berlin,13125,NULL,NULL,DE,Germany,52.6077,13.46596,5
37199004,f,"Berlin, Berlin, Germany",Kaulsdorf,Kaulsdorf,Marzahn - Hellersdorf,Berlin,Berlin,12621,NULL,NULL,DE,Germany,52.50482,13.58801,1
36940264,t,"Berlin, Berlin, Germany",Kaulsdorf,Kaulsdorf,Marzahn - Hellersdorf,Berlin,Berlin,12621,NULL,NULL,DE,Germany,52.49796,13.57943,2
31814254,t,"Berlin, Berlin, Germany",Kaulsdorf,Kaulsdorf,Marzahn - Hellersdorf,Berlin,Berlin,12619,NULL,NULL,DE,Germany,52.51948,13.60137,3
29752224,t,"Berlin, Berlin, Germany",Kaulsdorf,Kaulsdorf,Marzahn - Hellersdorf,Berlin,Berlin,12621,NULL,NULL,DE,Germany,52.50063,13.57979,4
26177003,t,"Berlin, Berlin, Germany",Kaulsdorf,Kaulsdorf,Marzahn - Hellersdorf,Berlin,Berlin,12621,NULL,NULL,DE,Germany,52.50121,13.58005,5
37878992,f,"Berlin, Germany",Kladow,Gatow / Kladow,Spandau,Berlin,,14089,NULL,NULL,DE,Germany,52.44617,13.13103,1
37844904,t,"Berlin, Berlin, Germany",Kladow,Gatow / Kladow,Spandau,Berlin,Berlin,14089,NULL,NULL,DE,Germany,52.44623,13.13116,2
31611437,t,"Berlin, Berlin, Germany",Kladow,Gatow / Kladow,Spandau,Berlin,Berlin,14089,NULL,NULL,DE,Germany,52.45659,13.11645,3
26265714,t,"Berlin, Berlin, Germany",Kladow,Gatow / Kladow,Spandau,Berlin,Berlin,14089,NULL,NULL,DE,Germany,52.47028,13.1214,4
24914743,t,"Berlin, Berlin, Germany",Kladow,Gatow / Kladow,Spandau,Berlin,Berlin,14089,NULL,NULL,DE,Germany,52.45766,13.1461,5
34835867,t,"Berlin, Berlin, Germany",KonradshÃ¶he,West 2,Reinickendorf,Berlin,Berlin,13505,NULL,NULL,DE,Germany,52.585,13.22406,1
15001954,t,"Berlin, Berlin, Germany",KonradshÃ¶he,West 2,Reinickendorf,Berlin,Berlin,13505,NULL,NULL,DE,Germany,52.57014,13.23234,2
246007,t,"Berlin, Berlin, Germany",KonradshÃ¶he,West 2,Reinickendorf,Berlin,Berlin,13505,NULL,NULL,DE,Germany,52.58203,13.23072,3
245991,t,"Berlin, Berlin, Germany",KonradshÃ¶he,West 2,Reinickendorf,Berlin,Berlin,13505,NULL,NULL,DE,Germany,52.58422,13.23114,4
38715352,t,"Berlin, Berlin, Germany",Kreuzberg,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Berlin,Berlin,10967,NULL,NULL,DE,Germany,52.49257,13.42098,1
38708942,t,"Berlin, Berlin, Germany",Kreuzberg,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Berlin,Berlin,10961,NULL,NULL,DE,Germany,52.49428,13.40047,2
38699022,t,"Berlin, Berlin, Germany",Kreuzberg,sÃ¼dliche Luisenstadt,Friedrichshain-Kreuzberg,Berlin,Berlin,10999,NULL,NULL,DE,Germany,52.49847,13.42321,3
38698298,t,"Berlin, Berlin, Germany",Kreuzberg,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Berlin,Berlin,10961,NULL,NULL,DE,Germany,52.48982,13.40207,4
38696035,t,"Berlin, Berlin, Germany",Kreuzberg,nÃ¶rdliche Luisenstadt,Friedrichshain-Kreuzberg,Berlin,Berlin,10997,NULL,NULL,DE,Germany,52.4997,13.42702,5
36499451,t,"Berlin, Berlin, Germany",LÃ¼bars,Nord 2,Reinickendorf,Berlin,Berlin,13469,NULL,NULL,DE,Germany,52.61097,13.37272,1
35929964,t,"Berlin, Berlin, Germany",LÃ¼bars,Nord 2,Reinickendorf,Berlin,Berlin,13469,NULL,NULL,DE,Germany,52.61135,13.37349,2
38543286,f,"Amsterdam, NH, Netherlands",Landelijk Noord,IJburg - Zeeburgereiland,,Amsterdam,NH,1095 ME,NULL,NULL,NL,Netherlands,52.37534,4.96437,1
38338265,f,"Amsterdam, Noord-Holland, Netherlands",Landelijk Noord,IJburg - Zeeburgereiland,,Amsterdam,Noord-Holland,1095 ME,NULL,NULL,NL,Netherlands,52.37554,4.96362,2
37836573,t,"Amsterdam, Noord-Holland, Netherlands",Landelijk Noord,IJburg - Zeeburgereiland,,Amsterdam,Noord-Holland,1095,NULL,NULL,NL,Netherlands,52.37431,4.96664,3
36787278,t,"Amsterdam, Noord-Holland, Netherlands",Landelijk Noord,IJburg - Zeeburgereiland,,Amsterdam,Noord-Holland,1095,NULL,NULL,NL,Netherlands,52.37173,4.96832,4
36697451,f,"Amsterdam, Noord-Holland, Netherlands",Landelijk Noord,IJburg - Zeeburgereiland,,Amsterdam,Noord-Holland,1095,NULL,NULL,NL,Netherlands,52.37356,4.96444,5
38717419,f,"Berlin, Berlin, Germany",Lankwitz,Lankwitz,Steglitz - Zehlendorf,Berlin,Berlin,12247,NULL,NULL,DE,Germany,52.4324,13.33725,1
38537213,t,"Berlin, Berlin, Germany",Lankwitz,Lankwitz,Steglitz - Zehlendorf,Berlin,Berlin,12247,NULL,NULL,DE,Germany,52.43634,13.34867,2
37011052,t,"Berlin, Berlin, Germany",Lankwitz,Lankwitz,Steglitz - Zehlendorf,Berlin,Berlin,12249,NULL,NULL,DE,Germany,52.42948,13.34672,3
36088506,f,"Berlin, Berlin, Germany",Lankwitz,Lankwitz,Steglitz - Zehlendorf,Berlin,Berlin,12247,NULL,NULL,DE,Germany,52.43476,13.34003,4
35974310,t,"Berlin, Berlin, Germany",Lankwitz,Lankwitz,Steglitz - Zehlendorf,Berlin,Berlin,12247,NULL,NULL,DE,Germany,52.44244,13.3548,5
38681762,f,"Bordeaux, Nouvelle-Aquitaine, France",Le Lac,Bordeaux Maritime,Bordeaux,Bordeaux,Nouvelle-Aquitaine,33300,NULL,NULL,FR,France,44.87352,-0.57491,1
38604264,f,"Bordeaux, Nouvelle-Aquitaine, France",Le Lac,Bordeaux Maritime,Bordeaux,Bordeaux,Nouvelle-Aquitaine,33300,NULL,NULL,FR,France,44.88089,-0.56969,2
38427344,t,"Bordeaux, Nouvelle-Aquitaine, France",Le Lac,Bordeaux Maritime,Bordeaux,Bordeaux,Nouvelle-Aquitaine,33300,NULL,NULL,FR,France,44.88352,-0.5722,3
38260742,f,"Bruges, Nouvelle-Aquitaine, France",Le Lac,Bruges,Bruges,Bruges,Nouvelle-Aquitaine,33520,NULL,NULL,FR,France,44.87466,-0.5831,4
38248087,t,"Bordeaux, Nouvelle-Aquitaine, France",Le Lac,Bordeaux Maritime,Bordeaux,Bordeaux,Nouvelle-Aquitaine,33300,NULL,NULL,FR,France,44.87841,-0.57293,5
38714393,f,"Berlin, Berlin, Germany",Lichtenberg,Frankfurter Allee SÃ¼d,Lichtenberg,Berlin,Berlin,,NULL,NULL,DE,Germany,52.51252,13.4784,1
38528861,f,"Berlin, Berlin, Germany",Lichtenberg,Frankfurter Allee SÃ¼d,Lichtenberg,Berlin,Berlin,,NULL,NULL,DE,Germany,52.51259,13.48064,2
38307447,t,"Berlin, Berlin, Germany",Lichtenberg,Alt-Lichtenberg,Lichtenberg,Berlin,Berlin,10367,NULL,NULL,DE,Germany,52.52101,13.48509,3
38120877,f,"Berlin, Berlin, Germany",Lichtenberg,Alt-Lichtenberg,Lichtenberg,Berlin,Berlin,10315,NULL,NULL,DE,Germany,52.52456,13.51747,4
38114090,f,"Berlin, Berlin, Germany",Lichtenberg,Alt-Lichtenberg,Lichtenberg,Berlin,Berlin,10365,NULL,NULL,DE,Germany,52.51791,13.49828,5
37849210,t,"Blankenfelde-Mahlow, Brandenburg, Germany",Lichtenrade,Lichtenrade,Tempelhof - SchÃ¶neberg,Blankenfelde-Mahlow,Brandenburg,15831,NULL,NULL,DE,Germany,52.37333,13.41578,1
35665106,t,"Berlin, Berlin, Germany",Lichtenrade,Lichtenrade,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12309,NULL,NULL,DE,Germany,52.38716,13.41628,2
34381510,f,"Berlin, Berlin, Germany",Lichtenrade,Lichtenrade,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12309,NULL,NULL,DE,Germany,52.38317,13.41368,3
34242535,f,"Berlin, Berlin, Germany",Lichtenrade,Lichtenrade,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12307,NULL,NULL,DE,Germany,52.38311,13.40856,4
34121839,t,"Berlin, Berlin, Germany",Lichtenrade,Lichtenrade,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12307,NULL,NULL,DE,Germany,52.38278,13.40812,5
38697143,t,"Berlin, Berlin, Germany",Lichterfelde,Drakestr.,Steglitz - Zehlendorf,Berlin,Berlin,12203,NULL,NULL,DE,Germany,52.45155,13.3118,1
38472165,t,"Berlin, Berlin, Germany",Lichterfelde,Drakestr.,Steglitz - Zehlendorf,Berlin,Berlin,12205,NULL,NULL,DE,Germany,52.4319,13.28638,2
38459072,t,"Berlin, Berlin, Germany",Lichterfelde,Drakestr.,Steglitz - Zehlendorf,Berlin,Berlin,12203,NULL,NULL,DE,Germany,52.44305,13.31827,3
38406331,t,"Berlin, Berlin, Germany",Lichterfelde,Drakestr.,Steglitz - Zehlendorf,Berlin,Berlin,12203,NULL,NULL,DE,Germany,52.4441,13.31469,4
38391115,t,"Berlin, Berlin, Germany",Lichterfelde,Drakestr.,Steglitz - Zehlendorf,Berlin,Berlin,12203,NULL,NULL,DE,Germany,52.45007,13.31077,5
37675412,t,"Berlin, Berlin, Germany",MÃ¤rkisches Viertel,MV 1,Reinickendorf,Berlin,Berlin,13439,NULL,NULL,DE,Germany,52.59376,13.35375,1
37352515,f,"Berlin, Berlin, Germany",MÃ¤rkisches Viertel,MV 1,Reinickendorf,Berlin,Berlin,13439,NULL,NULL,DE,Germany,52.5942,13.35696,2
35567275,t,"Berlin, Berlin, Germany",MÃ¤rkisches Viertel,MV 1,Reinickendorf,Berlin,Berlin,13439,NULL,NULL,DE,Germany,52.59468,13.35881,3
35541559,t,"Berlin, Berlin, Germany",MÃ¤rkisches Viertel,MV 1,Reinickendorf,Berlin,Berlin,13439,NULL,NULL,DE,Germany,52.59487,13.35856,4
35190127,t,"Berlin, Berlin, Germany",MÃ¤rkisches Viertel,MV 1,Reinickendorf,Berlin,Berlin,13435,NULL,NULL,DE,Germany,52.59822,13.34824,5
38366552,t,"Berlin, Berlin, Germany",MÃ¼ggelheim,MÃ¼ggelheim,Treptow - KÃ¶penick,Berlin,Berlin,12559,NULL,NULL,DE,Germany,52.41979,13.67756,1
37455410,t,"Berlin, Berlin, Germany",MÃ¼ggelheim,MÃ¼ggelheim,Treptow - KÃ¶penick,Berlin,Berlin,12559,NULL,NULL,DE,Germany,52.41886,13.67612,2
36697172,t,"Berlin, Berlin, Germany",MÃ¼ggelheim,MÃ¼ggelheim,Treptow - KÃ¶penick,Berlin,Berlin,12559,NULL,NULL,DE,Germany,52.40725,13.65195,3
30917918,t,"Berlin, Berlin, Germany",MÃ¼ggelheim,MÃ¼ggelheim,Treptow - KÃ¶penick,Berlin,Berlin,12559,NULL,NULL,DE,Germany,52.41291,13.64685,4
30101674,t,"Berlin, Berlin, Germany",MÃ¼ggelheim,MÃ¼ggelheim,Treptow - KÃ¶penick,Berlin,Berlin,12559,NULL,NULL,DE,Germany,52.40699,13.6596,5
38484072,f,"Berlin, Berlin, Germany",Mahlsdorf,Mahlsdorf,Marzahn - Hellersdorf,Berlin,Berlin,12623,NULL,NULL,DE,Germany,52.4844,13.58658,1
36142859,t,"Berlin, Berlin, Germany",Mahlsdorf,Mahlsdorf,Marzahn - Hellersdorf,Berlin,Berlin,12623,NULL,NULL,DE,Germany,52.48846,13.60691,2
34247467,t,"Berlin, Berlin, Germany",Mahlsdorf,Mahlsdorf,Marzahn - Hellersdorf,Berlin,Berlin,12623,NULL,NULL,DE,Germany,52.52361,13.6204,3
33763940,t,"Berlin, Berlin, Germany",Mahlsdorf,Mahlsdorf,Marzahn - Hellersdorf,Berlin,Berlin,12623,NULL,NULL,DE,Germany,52.48028,13.60657,4
32627952,t,"Berlin, Berlin, Germany",Mahlsdorf,Mahlsdorf,Marzahn - Hellersdorf,Berlin,Berlin,12623,NULL,NULL,DE,Germany,52.47946,13.59899,5
37989962,f,"Berlin, Berlin, Germany",Mariendorf,Mariendorf,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12107,NULL,NULL,DE,Germany,52.44126,13.38851,1
37848731,t,"Berlin, Berlin, Germany",Mariendorf,Mariendorf,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12105,NULL,NULL,DE,Germany,52.44993,13.38352,2
37285435,t,"Berlin, Berlin, Germany",Mariendorf,Mariendorf,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12105,NULL,NULL,DE,Germany,52.4493,13.38356,3
36807234,t,"Berlin, Berlin, Germany",Mariendorf,Mariendorf,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12105,NULL,NULL,DE,Germany,52.44296,13.37696,4
36731204,t,"Berlin, Berlin, Germany",Mariendorf,Mariendorf,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12105,NULL,NULL,DE,Germany,52.44298,13.37564,5
35732004,f,"Berlin, Germany",Marienfelde,Marienfelde,Tempelhof - SchÃ¶neberg,Berlin,,12279,NULL,NULL,DE,Germany,52.40924,13.35989,1
35471319,t,"Berlin, Berlin, Germany",Marienfelde,Marienfelde,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12277,NULL,NULL,DE,Germany,52.42357,13.36617,2
32534469,t,"Berlin, Berlin, Germany",Marienfelde,Marienfelde,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12277,NULL,NULL,DE,Germany,52.42337,13.37063,3
28191086,t,"Berlin, Berlin, Germany",Marienfelde,Marienfelde,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12277,NULL,NULL,DE,Germany,52.42501,13.36752,4
27045731,t,"Berlin, Berlin, Germany",Marienfelde,Marienfelde,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12277,NULL,NULL,DE,Germany,52.42239,13.37011,5
38459249,f,"Berlin, Berlin, Germany",Marzahn,Marzahn-Mitte,Marzahn - Hellersdorf,Berlin,Berlin,12679,NULL,NULL,DE,Germany,52.54899,13.57349,1
37478314,t,"Berlin, Berlin, Germany",Marzahn,Marzahn-SÃ¼d,Marzahn - Hellersdorf,Berlin,Berlin,12681,NULL,NULL,DE,Germany,52.5195,13.52821,2
37421336,t,"Berlin, Berlin, Germany",Marzahn,Marzahn-Nord,Marzahn - Hellersdorf,Berlin,Berlin,12689,NULL,NULL,DE,Germany,52.56436,13.57486,3
37267963,f,"Berlin, Berlin, Germany",Marzahn,Marzahn-SÃ¼d,Marzahn - Hellersdorf,Berlin,Berlin,10315,NULL,NULL,DE,Germany,52.52459,13.52624,4
36629319,f,"Berlin, Berlin, Germany",Marzahn,Marzahn-Mitte,Marzahn - Hellersdorf,Berlin,Berlin,12687,NULL,NULL,DE,Germany,52.5516,13.56025,5
38722081,f,"Berlin, Berlin, Germany",Mitte,Alexanderplatz,Mitte,Berlin,Berlin,10178,NULL,NULL,DE,Germany,52.52034,13.40492,1
38717771,t,"Berlin, Berlin, Germany",Mitte,Alexanderplatz,Mitte,Berlin,Berlin,10178,NULL,NULL,DE,Germany,52.52244,13.40566,2
38715216,t,"Berlin, Berlin, Germany",Mitte,Alexanderplatz,Mitte,Berlin,Berlin,10178,NULL,NULL,DE,Germany,52.5237,13.41769,3
38710395,t,"Berlin, Berlin, Germany",Mitte,Regierungsviertel,Mitte,Berlin,Berlin,10117,NULL,NULL,DE,Germany,52.50921,13.40179,4
38700293,t,"Berlin, Berlin, Germany",Mitte,Alexanderplatz,Mitte,Berlin,Berlin,10115,NULL,NULL,DE,Germany,52.53301,13.3796,5
38687527,t,"Berlin, Berlin, Germany",Moabit,Moabit West,Mitte,Berlin,Berlin,10555,NULL,NULL,DE,Germany,52.52275,13.33789,1
38652330,t,"Berlin, Berlin, Germany",Moabit,Moabit West,Mitte,Berlin,Berlin,10551,NULL,NULL,DE,Germany,52.53187,13.33092,2
38637813,f,"Berlin, Berlin, Germany",Moabit,Moabit West,Mitte,Berlin,Berlin,10555,NULL,NULL,DE,Germany,52.51786,13.33393,3
38599324,f,"Berlin, Berlin, Germany",Moabit,Moabit West,Mitte,Berlin,Berlin,10551,NULL,NULL,DE,Germany,52.53245,13.34236,4
38597039,t,"Berlin, Berlin, Germany",Moabit,Moabit West,Mitte,Berlin,Berlin,10551,NULL,NULL,DE,Germany,52.53448,13.34226,5
38816321,t,"Bordeaux, Nouvelle-Aquitaine, France",Monsejour,Caudran,Bordeaux,Bordeaux,Nouvelle-Aquitaine,33200,NULL,NULL,FR,France,44.86242,-0.61722,1
38641648,t,"MÃ©rignac, Nouvelle-Aquitaine, France",Monsejour,Capeyron,Merignac,MÃ©rignac,Nouvelle-Aquitaine,33700,NULL,NULL,FR,France,44.84933,-0.64546,2
38546467,t,"MÃ©rignac, Nouvelle-Aquitaine, France",Monsejour,Centre ville (Merignac),Merignac,MÃ©rignac,Nouvelle-Aquitaine,33700,NULL,NULL,FR,France,44.83976,-0.64083,3
38457710,t,"MÃ©rignac, Nouvelle-Aquitaine, France",Monsejour,Capeyron,Merignac,MÃ©rignac,Nouvelle-Aquitaine,33700,NULL,NULL,FR,France,44.84833,-0.64541,4
38370291,f,"Eysines, France",Monsejour,Eysines,Eysines,Eysines,,33320,NULL,NULL,FR,France,44.86464,-0.64442,5
38255261,t,"Amsterdam, Noord-Holland, Netherlands",Museumkwartier,Zuid,,Amsterdam,Noord-Holland,1071 TS,NULL,NULL,NL,Netherlands,52.35344,4.88203,1
37788680,t,"Amsterdam, Noord-Holland, Netherlands",Museumkwartier,Zuid,,Amsterdam,Noord-Holland,1071 HS,NULL,NULL,NL,Netherlands,52.356,4.8713,2
37277903,t,"Amsterdam, Noord-Holland, Netherlands",Museumkwartier,Zuid,,Amsterdam,Noord-Holland,1071 WV,NULL,NULL,NL,Netherlands,52.35217,4.88047,3
35662871,t,"Amsterdam, Noord-Holland, Netherlands",Museumkwartier,Zuid,,Amsterdam,Noord-Holland,1071 PJ,NULL,NULL,NL,Netherlands,52.35484,4.87498,4
35187677,t,"Amsterdam, Noord-Holland, Netherlands",Museumkwartier,Zuid,,Amsterdam,Noord-Holland,1071 VB,NULL,NULL,NL,Netherlands,52.35374,4.88516,5
38818254,t,"Talence, Nouvelle-Aquitaine, France",Nansouty,Talence,Talence,Talence,Nouvelle-Aquitaine,33400,NULL,NULL,FR,France,44.81845,-0.58149,1
38746247,t,"Bordeaux, Nouvelle-Aquitaine, France",Nansouty,Nansouty - Saint Gens,Bordeaux,Bordeaux,Nouvelle-Aquitaine,33800,NULL,NULL,FR,France,44.8231,-0.56773,2
38699192,f,"Bordeaux, France",Nansouty,Nansouty - Saint Gens,Bordeaux,Bordeaux,,33000,NULL,NULL,FR,France,44.8277,-0.57749,3
38682856,t,"Bordeaux, Nouvelle-Aquitaine, France",Nansouty,Bordeaux Sud,Bordeaux,Bordeaux,Nouvelle-Aquitaine,33800,NULL,NULL,FR,France,44.82556,-0.56498,4
38658778,t,"Talence, Nouvelle-Aquitaine, France",Nansouty,Talence,Talence,Talence,Nouvelle-Aquitaine,33400,NULL,NULL,FR,France,44.8036,-0.57856,5
37709091,t,"Berlin, Berlin, Germany",Neu-HohenschÃ¶nhausen,Neu-HohenschÃ¶nhausen Nord,Lichtenberg,Berlin,Berlin,13059,NULL,NULL,DE,Germany,52.57165,13.51907,1
37646109,t,"Berlin, Berlin, Germany",Neu-HohenschÃ¶nhausen,Neu-HohenschÃ¶nhausen Nord,Lichtenberg,Berlin,Berlin,13059,NULL,NULL,DE,Germany,52.56975,13.51454,2
35641582,t,"Berlin, Berlin, Germany",Neu-HohenschÃ¶nhausen,Neu-HohenschÃ¶nhausen Nord,Lichtenberg,Berlin,Berlin,13059,NULL,NULL,DE,Germany,52.57126,13.51792,3
33743133,f,"Berlin, Berlin, Germany",Neu-HohenschÃ¶nhausen,Neu-HohenschÃ¶nhausen SÃ¼d,Lichtenberg,Berlin,Berlin,,NULL,NULL,DE,Germany,52.56078,13.50659,4
32839594,t,"Berlin, Berlin, Germany",Neu-HohenschÃ¶nhausen,Neu-HohenschÃ¶nhausen Nord,Lichtenberg,Berlin,Berlin,13059,NULL,NULL,DE,Germany,52.57192,13.51752,5
38725980,t,"Berlin, Berlin, Germany",NeukÃ¶lln,Schillerpromenade,NeukÃ¶lln,Berlin,Berlin,12051,NULL,NULL,DE,Germany,52.47005,13.42664,1
38716981,t,"Berlin, Berlin, Germany",NeukÃ¶lln,Schillerpromenade,NeukÃ¶lln,Berlin,Berlin,12049,NULL,NULL,DE,Germany,52.47837,13.42496,2
38713361,f,"Berlin, Berlin, Germany",NeukÃ¶lln,ReuterstraÃŸe,NeukÃ¶lln,Berlin,Berlin,12435,NULL,NULL,DE,Germany,52.48828,13.44153,3
38708922,t,"Berlin, Berlin, Germany",NeukÃ¶lln,Schillerpromenade,NeukÃ¶lln,Berlin,Berlin,12051,NULL,NULL,DE,Germany,52.46744,13.42958,4
38701058,t,"Berlin, Berlin, Germany",NeukÃ¶lln,Rixdorf,NeukÃ¶lln,Berlin,Berlin,12059,NULL,NULL,DE,Germany,52.48611,13.44925,5
38150832,t,"Berlin, Berlin, Germany",NiederschÃ¶neweide,NiederschÃ¶neweide,Treptow - KÃ¶penick,Berlin,Berlin,12439,NULL,NULL,DE,Germany,52.45713,13.51181,1
36745682,f,"Berlin, Berlin, Germany",NiederschÃ¶neweide,NiederschÃ¶neweide,Treptow - KÃ¶penick,Berlin,Berlin,12439,NULL,NULL,DE,Germany,52.4571,13.5151,2
36545824,t,"Berlin, Berlin, Germany",NiederschÃ¶neweide,NiederschÃ¶neweide,Treptow - KÃ¶penick,Berlin,Berlin,12439,NULL,NULL,DE,Germany,52.4524,13.51709,3
36404953,f,"Berlin, Berlin, Germany",NiederschÃ¶neweide,NiederschÃ¶neweide,Treptow - KÃ¶penick,Berlin,Berlin,12439,NULL,NULL,DE,Germany,52.45729,13.50969,4
34414365,t,"Berlin, Berlin, Germany",NiederschÃ¶neweide,NiederschÃ¶neweide,Treptow - KÃ¶penick,Berlin,Berlin,12439,NULL,NULL,DE,Germany,52.45303,13.51969,5
38568424,f,"Berlin, Berlin, Germany",NiederschÃ¶nhausen,Blankenfelde/NiederschÃ¶nhausen,Pankow,Berlin,Berlin,13156,NULL,NULL,DE,Germany,52.58498,13.40954,1
38542611,f,"Berlin, Berlin, Germany",NiederschÃ¶nhausen,Blankenfelde/NiederschÃ¶nhausen,Pankow,Berlin,Berlin,13156,NULL,NULL,DE,Germany,52.58839,13.41306,2
38044285,t,"Berlin, Berlin, Germany",NiederschÃ¶nhausen,SchÃ¶nholz/Wilhelmsruh/Rosenthal,Pankow,Berlin,Berlin,13156,NULL,NULL,DE,Germany,52.58209,13.37381,3
38035914,t,"Berlin, Berlin, Germany",NiederschÃ¶nhausen,SchÃ¶nholz/Wilhelmsruh/Rosenthal,Pankow,Berlin,Berlin,13156,NULL,NULL,DE,Germany,52.58224,13.37382,4
37137739,t,"Berlin, Berlin, Germany",NiederschÃ¶nhausen,Blankenfelde/NiederschÃ¶nhausen,Pankow,Berlin,Berlin,13156,NULL,NULL,DE,Germany,52.58695,13.40068,5
38337368,t,"Amsterdam, Noord-Holland, Netherlands",Nieuwendam-Noord,Noord-Oost,,Amsterdam,Noord-Holland,1024 LJ,NULL,NULL,NL,Netherlands,52.38817,4.95457,1
37953379,t,"Amsterdam, Noord-Holland, Netherlands",Nieuwendam-Noord,Noord-Oost,,Amsterdam,Noord-Holland,1024 BG,NULL,NULL,NL,Netherlands,52.39304,4.94842,2
37066676,t,"Amsterdam, Noord-Holland, Netherlands",Nieuwendam-Noord,Noord-Oost,,Amsterdam,Noord-Holland,1024 KL,NULL,NULL,NL,Netherlands,52.39107,4.96031,3
36902088,t,"Amsterdam, Noord-Holland, Netherlands",Nieuwendam-Noord,Noord-Oost,,Amsterdam,Noord-Holland,1024 AZ,NULL,NULL,NL,Netherlands,52.40095,4.9511,4
36718397,t,"Amsterdam, Noord-Holland, Netherlands",Nieuwendam-Noord,Noord-Oost,,Amsterdam,Noord-Holland,1024 HM,NULL,NULL,NL,Netherlands,52.39692,4.95822,5
37762974,t,"Amsterdam, Noord-Holland, Netherlands",Nieuwendammerdijk en Buiksloterdijk,Oud-Noord,,Amsterdam,Noord-Holland,1025 LV,NULL,NULL,NL,Netherlands,52.39184,4.93683,1
26938405,t,"Amsterdam, Noord-Holland, Netherlands",Nieuwendammerdijk en Buiksloterdijk,Oud-Noord,,Amsterdam,Noord-Holland,1025 LB,NULL,NULL,NL,Netherlands,52.39175,4.93577,2
25853345,t,"Amsterdam, Noord-Holland, Netherlands",Nieuwendammerdijk en Buiksloterdijk,Oud-Noord,,Amsterdam,Noord-Holland,1025 KW,NULL,NULL,NL,Netherlands,52.39166,4.93718,3
25433802,t,"Amsterdam, Noord-Holland, Netherlands",Nieuwendammerdijk en Buiksloterdijk,Oud-Noord,,Amsterdam,Noord-Holland,1025 KW,NULL,NULL,NL,Netherlands,52.39112,4.93729,4
19403546,t,"Amsterdam, Noord-Holland, Netherlands",Nieuwendammerdijk en Buiksloterdijk,Oud-Noord,,Amsterdam,Noord-Holland,1025 LL,NULL,NULL,NL,Netherlands,52.39108,4.93792,5
38485838,t,"Amsterdam, Noord-Holland, Netherlands",Nieuwendammerham,Oud-Noord,,Amsterdam,Noord-Holland,1021 JW,NULL,NULL,NL,Netherlands,52.38559,4.92108,1
38125895,t,"Amsterdam, Noord-Holland, Netherlands",Nieuwendammerham,Oud-Noord,,Amsterdam,Noord-Holland,1021 JW,NULL,NULL,NL,Netherlands,52.38561,4.92128,2
21696109,f,"Amsterdam, Noord-Holland, Netherlands",Nieuwendammerham,Oud-Noord,,Amsterdam,Noord-Holland,1021,NULL,NULL,NL,Netherlands,52.3842,4.9248,3
6343271,t,"Amsterdam, Noord-Holland, Netherlands",Nieuwendammerham,Oud-Noord,,Amsterdam,Noord-Holland,1022 AG,NULL,NULL,NL,Netherlands,52.3857,4.93045,4
1733772,f,"Amsterdam, North Holland, Netherlands",Nieuwendammerham,Oud-Noord,,Amsterdam,North Holland,1023bv,NULL,NULL,NL,Netherlands,52.38744,4.94069,5
